27022,-119
27002,-117
26982,-116
26962,-113
26942,-109
26922,-110
27302,-149
27282,-149
27262,-146
27242,-143
27222,-141
27202,-141
27182,-138
27162,-135
27142,-134
27122,-132
27502,-171
27482,-168
27462,-165
27442,-166
27422,-163
27402,-160
27382,-157
27362,-158
27342,-155
27322,-152
27702,-190
27682,-190
27662,-187
27642,-185
27622,-182
27602,-182
27582,-179
27562,-177
27542,-173
27522,-174
27902,-212
27882,-209
27862,-206
27842,-206
27822,-203
27802,-201
27782,-198
27762,-198
27742,-195
27722,-193
28102,-229
28082,-230
28062,-227
28042,-225
28022,-222
28002,-222
27982,-220
27962,-217
27942,-215
27922,-213
28302,-244
28282,-243
28262,-243
28242,-241
28222,-240
28202,-238
28182,-237
28162,-235
28142,-233
28122,-231
28502,-244
28482,-244
28462,-244
28442,-244
28422,-244
28402,-244
28382,-244
28362,-244
28342,-244
28322,-244
28702,-226
28682,-227
28662,-231
28642,-234
28622,-235
28602,-238
28582,-241
28562,-241
28542,-241
28522,-243
28902,-187
28882,-192
28862,-194
28842,-199
28822,-201
28802,-207
28782,-209
28762,-215
28742,-217
28722,-221
29102,-152
29082,-153
29062,-158
29042,-162
29022,-164
29002,-170
28982,-171
28962,-177
28942,-179
28922,-185
29302,-122
29282,-123
29262,-127
29242,-130
29222,-132
29202,-136
29182,-137
29162,-141
29142,-146
29122,-147
29502,-92
29482,-96
29462,-97
29442,-100
29422,-105
29402,-105
29382,-109
29362,-114
29342,-114
29322,-118
29702,-59
29682,-64
29662,-65
29642,-70
29622,-74
29602,-76
29582,-81
29562,-82
29542,-86
29522,-90
29902,-26
29882,-31
29862,-33
29842,-36
29822,-41
29802,-43
29782,-47
29762,-49
29742,-53
29722,-58
30102,4
30082,0
30062,-1
30042,-5
30022,-9
30002,-10
29982,-14
29962,-18
29942,-20
29922,-25
30302,27
30282,24
30262,23
30242,21
30222,19
30202,15
30182,15
30162,12
30142,8
30122,7
30502,42
30482,43
30462,43
30442,41
30422,40
30402,38
30382,36
30362,34
30342,31
30322,29
30702,44
30682,44
30662,44
30642,44
30622,44
30602,44
30582,44
30562,44
30542,43
30522,42
30902,38
30882,40
30862,41
30842,43
30822,42
30802,42
30782,43
30762,44
30742,44
30722,44
31102,15
31082,19
31062,21
31042,24
31022,27
31002,28
30982,31
30962,34
30942,34
30922,36
31302,-25
31282,-22
31262,-15
31242,-13
31222,-7
31202,-4
31182,2
31162,4
31142,9
31122,10
31502,-79
31482,-73
31462,-68
31442,-64
31422,-57
31402,-53
31382,-49
31362,-42
31342,-39
31322,-32
31702,-129
31682,-122
31662,-119
31642,-113
31622,-108
31602,-105
31582,-97
31562,-94
31542,-90
31522,-83
31902,-177
31882,-174
31862,-168
31842,-161
31822,-155
31802,-152
31782,-146
31762,-143
31742,-137
31722,-133
32102,-216
32082,-210
32062,-205
32042,-204
32022,-199
32002,-197
31982,-192
31962,-190
31942,-185
31922,-182
32302,-247
32282,-244
32262,-241
32242,-239
32222,-235
32202,-234
32182,-230
32162,-226
32142,-225
32122,-220
32502,-265
32482,-266
32462,-263
32442,-261
32422,-259
32402,-257
32382,-257
32362,-254
32342,-251
32322,-249
32702,-276
32682,-275
32662,-274
32642,-274
32622,-274
32602,-272
32582,-271
32562,-270
32542,-268
32522,-267
32902,-276
32882,-276
32862,-276
32842,-276
32822,-276
32802,-276
32782,-276
32762,-276
32742,-276
32722,-276
33102,-276
33082,-276
33062,-276
33042,-276
33022,-276
33002,-276
32982,-276
32962,-276
32942,-276
32922,-276
33302,-276
33282,-276
33262,-276
33242,-276
33222,-276
33202,-276
33182,-276
33162,-276
33142,-276
33122,-276
33502,-276
33482,-276
33462,-276
33442,-276
33422,-276
33402,-276
33382,-276
33362,-276
33342,-276
33322,-276
33702,-276
33682,-276
33662,-276
33642,-276
33622,-276
33602,-276
33582,-276
33562,-276
33542,-276
33522,-276
33902,-276
33882,-276
33862,-276
33842,-276
33822,-276
33802,-276
33782,-276
33762,-276
33742,-276
33722,-276
34102,-276
34082,-276
34062,-276
34042,-276
34022,-276
34002,-276
33982,-276
33962,-276
33942,-276
33922,-276
34302,-276
34282,-276
34262,-276
34242,-276
34222,-276
34202,-276
34182,-276
34162,-276
34142,-276
34122,-276
34502,-272
34482,-272
34462,-272
34442,-273
34422,-274
34402,-276
34382,-276
34362,-276
34342,-276
34322,-276
34702,-266
34682,-268
34662,-268
34642,-269
34622,-272
34602,-272
34582,-272
34562,-272
34542,-272
34522,-272
34902,-273
34882,-271
34862,-269
34842,-267
34822,-266
34802,-266
34782,-266
34762,-266
34742,-266
34722,-266
35102,-303
35082,-301
35062,-295
35042,-294
35022,-289
35002,-285
34982,-281
34962,-278
34942,-274
34922,-273
35302,-354
35282,-349
35262,-341
35242,-336
35222,-333
35202,-325
35182,-321
35162,-318
35142,-311
35122,-308
35502,-414
35482,-410
35462,-403
35442,-398
35422,-390
35402,-381
35382,-377
35362,-372
35342,-365
35322,-359
35702,-465
35682,-462
35662,-456
35642,-454
35622,-447
35602,-444
35582,-437
35562,-433
35542,-430
35522,-423
35902,-497
35882,-493
35862,-493
35842,-488
35822,-485
35802,-483
35782,-479
35762,-477
35742,-472
35722,-470
36102,-523
36082,-520
36062,-517
36042,-514
36022,-511
36002,-509
35982,-508
35962,-505
35942,-501
35922,-501
36302,-547
36282,-545
36262,-542
36242,-541
36222,-538
36202,-536
36182,-533
36162,-530
36142,-528
36122,-526
36502,-564
36482,-563
36462,-561
36442,-560
36422,-559
36402,-557
36382,-554
36362,-553
36342,-551
36322,-549
36702,-574
36682,-573
36662,-573
36642,-572
36622,-571
36602,-570
36582,-569
36562,-568
36542,-566
36522,-566
36902,-583
36882,-582
36862,-581
36842,-580
36822,-578
36802,-578
36782,-577
36762,-576
36742,-575
36722,-575
37102,-591
37082,-591
37062,-589
37042,-589
37022,-590
37002,-589
36982,-588
36962,-587
36942,-586
36922,-584
37302,-602
37282,-600
37262,-600
37242,-598
37222,-598
37202,-597
37182,-596
37162,-594
37142,-594
37122,-593
37502,-610
37482,-608
37462,-608
37442,-607
37422,-606
37402,-606
37382,-605
37362,-604
37342,-603
37322,-603
37702,-619
37682,-618
37662,-617
37642,-616
37622,-615
37602,-614
37582,-613
37562,-612
37542,-610
37522,-610
37902,-630
37882,-629
37862,-627
37842,-627
37822,-625
37802,-624
37782,-622
37762,-622
37742,-621
37722,-620
38102,-637
38082,-636
38062,-635
38042,-634
38022,-633
38002,-633
37982,-634
37962,-633
37942,-632
37922,-631
38302,-646
38282,-645
38262,-644
38242,-642
38222,-642
38202,-641
38182,-640
38162,-640
38142,-638
38122,-638
38502,-654
38482,-654
38462,-652
38442,-652
38422,-651
38402,-650
38382,-649
38362,-648
38342,-648
38322,-647
38702,-663
38682,-662
38662,-661
38642,-660
38622,-660
38602,-659
38582,-658
38562,-657
38542,-656
38522,-654
38902,-672
38882,-671
38862,-670
38842,-669
38822,-668
38802,-668
38782,-666
38762,-666
38742,-665
38722,-664
39102,-681
39082,-680
39062,-679
39042,-678
39022,-678
39002,-676
38982,-675
38962,-674
38942,-674
38922,-673
39302,-690
39282,-689
39262,-688
39242,-687
39222,-686
39202,-685
39182,-684
39162,-684
39142,-683
39122,-682
39502,-698
39482,-698
39462,-697
39442,-696
39422,-695
39402,-694
39382,-693
39362,-692
39342,-692
39322,-690
39702,-706
39682,-705
39662,-704
39642,-704
39622,-702
39602,-702
39582,-701
39562,-700
39542,-700
39522,-699
39902,-714
39882,-713
39862,-712
39842,-712
39822,-711
39802,-710
39782,-709
39762,-708
39742,-708
39722,-707
40102,-718
40082,-717
40062,-716
40042,-716
40022,-715
40002,-714
39982,-713
39962,-713
39942,-713
39922,-714
40302,-724
40282,-723
40262,-723
40242,-721
40222,-721
40202,-722
40182,-722
40162,-721
40142,-720
40122,-719
40502,-729
40482,-729
40462,-729
40442,-730
40422,-730
40402,-729
40382,-728
40362,-727
40342,-726
40322,-725
40702,-732
40682,-732
40662,-732
40642,-732
40622,-732
40602,-731
40582,-731
40562,-730
40542,-730
40522,-729
40902,-730
40882,-731
40862,-731
40842,-731
40822,-731
40802,-732
40782,-732
40762,-732
40742,-732
40722,-732
41102,-728
41082,-729
41062,-730
41042,-730
41022,-730
41002,-730
40982,-729
40962,-729
40942,-729
40922,-729
41302,-725
41282,-725
41262,-725
41242,-725
41222,-726
41202,-726
41182,-727
41162,-727
41142,-728
41122,-728
41502,-724
41482,-724
41462,-724
41442,-724
41422,-724
41402,-724
41382,-724
41362,-724
41342,-724
41322,-724
41702,-724
41682,-724
41662,-724
41642,-724
41622,-724
41602,-724
41582,-724
41562,-724
41542,-724
41522,-724
41902,-724
41882,-724
41862,-724
41842,-724
41822,-724
41802,-724
41782,-724
41762,-724
41742,-724
41722,-724
42102,-724
42082,-724
42062,-724
42042,-724
42022,-724
42002,-724
41982,-724
41962,-724
41942,-724
41922,-724
42302,-724
42282,-724
42262,-724
42242,-724
42222,-724
42202,-724
42182,-724
42162,-724
42142,-724
42122,-724
42502,-724
42482,-724
42462,-724
42442,-724
42422,-724
42402,-724
42382,-724
42362,-724
42342,-724
42322,-724
42702,-724
42682,-724
42662,-724
42642,-724
42622,-724
42602,-724
42582,-724
42562,-724
42542,-724
42522,-724
42902,-724
42882,-724
42862,-724
42842,-724
42822,-724
42802,-724
42782,-724
42762,-724
42742,-724
42722,-724
43102,-724
43082,-724
43062,-724
43042,-724
43022,-724
43002,-724
42982,-724
42962,-724
42942,-724
42922,-724
43302,-724
43282,-724
43262,-724
43242,-724
43222,-724
43202,-724
43182,-724
43162,-724
43142,-724
43122,-724
43502,-724
43482,-724
43462,-724
43442,-724
43422,-724
43402,-724
43382,-724
43362,-724
43342,-724
43322,-724
43702,-724
43682,-724
43662,-724
43642,-724
43622,-724
43602,-724
43582,-724
43562,-724
43542,-724
43522,-724
43902,-724
43882,-724
43862,-724
43842,-724
43822,-724
43802,-724
43782,-724
43762,-724
43742,-724
43722,-724
44102,-722
44082,-722
44062,-722
44042,-723
44022,-724
44002,-724
43982,-724
43962,-724
43942,-724
43922,-724
44302,-722
44282,-722
44262,-722
44242,-722
44222,-722
44202,-722
44182,-722
44162,-722
44142,-722
44122,-722
44502,-730
44482,-729
44462,-729
44442,-730
44422,-728
44402,-727
44382,-725
44362,-725
44342,-723
44322,-722
44702,-738
44682,-737
44662,-738
44642,-738
44622,-737
44602,-736
44582,-734
44562,-734
44542,-733
44522,-731
44902,-749
44882,-747
44862,-746
44842,-745
44822,-746
44802,-746
44782,-743
44762,-742
44742,-741
44722,-739
45102,-758
45082,-758
45062,-756
45042,-755
45022,-754
45002,-753
44982,-754
44962,-754
44942,-751
44922,-750
45302,-766
45282,-766
45262,-765
45242,-763
45222,-762
45202,-761
45182,-761
45162,-762
45142,-761
45122,-760
45502,-773
45482,-773
45462,-771
45442,-771
45422,-769
45402,-769
45382,-769
45362,-770
45342,-769
45322,-768
45702,-779
45682,-777
45662,-777
45642,-778
45622,-778
45602,-777
45582,-776
45562,-775
45542,-774
45522,-774
45902,-785
45882,-784
45862,-786
45842,-786
45822,-784
45802,-783
45782,-782
45762,-781
45742,-780
45722,-779
46102,-793
46082,-792
46062,-792
46042,-791
46022,-790
46002,-790
45982,-789
45962,-788
45942,-787
45922,-786
46302,-806
46282,-804
46262,-802
46242,-801
46222,-799
46202,-798
46182,-797
46162,-796
46142,-794
46122,-794
46502,-815
46482,-813
46462,-814
46442,-814
46422,-811
46402,-810
46382,-809
46362,-807
46342,-805
46322,-806
46702,-832
46682,-830
46662,-827
46642,-825
46622,-823
46602,-821
46582,-822
46562,-820
46542,-818
46522,-817
46902,-849
46882,-849
46862,-847
46842,-844
46822,-842
46802,-842
46782,-841
46762,-838
46742,-836
46722,-834
47102,-872
47082,-869
47062,-870
47042,-867
47022,-864
47002,-861
46982,-858
46962,-855
46942,-853
46922,-851
47302,-897
47282,-894
47262,-891
47242,-889
47222,-890
47202,-887
47182,-884
47162,-881
47142,-878
47122,-875
47502,-915
47482,-913
47462,-911
47442,-909
47422,-910
47402,-908
47382,-906
47362,-904
47342,-901
47322,-898
47702,-929
47682,-930
47662,-929
47642,-927
47622,-925
47602,-924
47582,-923
47562,-921
47542,-918
47522,-917
47902,-942
47882,-941
47862,-938
47842,-938
47822,-937
47802,-935
47782,-933
47762,-932
47742,-931
47722,-929
48102,-951
48082,-951
48062,-949
48042,-949
48022,-950
48002,-949
47982,-947
47962,-946
47942,-945
47922,-943
48302,-959
48282,-958
48262,-957
48242,-957
48222,-958
48202,-957
48182,-956
48162,-955
48142,-954
48122,-953
48502,-967
48482,-965
48462,-965
48442,-966
48422,-965
48402,-964
48382,-962
48362,-962
48342,-960
48322,-960
48702,-986
48682,-983
48662,-982
48642,-979
48622,-977
48602,-974
48582,-973
48562,-971
48542,-970
48522,-968
48902,-1011
48882,-1009
48862,-1009
48842,-1006
48822,-1004
48802,-1001
48782,-998
48762,-995
48742,-992
48722,-989
49102,-1034
49082,-1032
49062,-1029
49042,-1030
49022,-1028
49002,-1025
48982,-1023
48962,-1020
48942,-1017
48922,-1014
49302,-1053
49282,-1051
49262,-1049
49242,-1050
49222,-1048
49202,-1046
49182,-1044
49162,-1041
49142,-1038
49122,-1037
49502,-1065
49482,-1063
49462,-1062
49442,-1061
49422,-1059
49402,-1057
49382,-1057
49362,-1058
49342,-1056
49322,-1054
49702,-1076
49682,-1076
49662,-1074
49642,-1074
49622,-1073
49602,-1071
49582,-1071
49562,-1069
49542,-1068
49522,-1066
49902,-1080
49882,-1080
49862,-1079
49842,-1078
49822,-1078
49802,-1077
49782,-1077
49762,-1078
49742,-1078
49722,-1078
50102,-1088
50082,-1088
50062,-1086
50042,-1086
50022,-1085
50002,-1084
49982,-1083
49962,-1082
49942,-1082
49922,-1081
50302,-1102
50282,-1100
50262,-1098
50242,-1097
50222,-1096
50202,-1094
50182,-1093
50162,-1092
50142,-1091
50122,-1090
50502,-1121
50482,-1118
50462,-1117
50442,-1115
50422,-1112
50402,-1110
50382,-1109
50362,-1107
50342,-1105
50322,-1103
50702,-1143
50682,-1141
50662,-1139
50642,-1136
50622,-1134
50602,-1131
50582,-1130
50562,-1127
50542,-1125
50522,-1122
50902,-1163
50882,-1161
50862,-1158
50842,-1157
50822,-1155
50802,-1153
50782,-1151
50762,-1149
50742,-1146
50722,-1145
51102,-1174
51082,-1173
51062,-1171
51042,-1170
51022,-1169
51002,-1170
50982,-1170
50962,-1168
50942,-1166
50922,-1165
51302,-1180
51282,-1179
51262,-1179
51242,-1177
51222,-1177
51202,-1178
51182,-1178
51162,-1177
51142,-1176
51122,-1174
51502,-1188
51482,-1186
51462,-1186
51442,-1185
51422,-1184
51402,-1184
51382,-1183
51362,-1182
51342,-1181
51322,-1180
51702,-1198
51682,-1197
51662,-1196
51642,-1194
51622,-1194
51602,-1192
51582,-1192
51562,-1191
51542,-1190
51522,-1188
51902,-1205
51882,-1205
51862,-1204
51842,-1204
51822,-1204
51802,-1203
51782,-1202
51762,-1201
51742,-1200
51722,-1198
52102,-1206
52082,-1206
52062,-1206
52042,-1206
52022,-1206
52002,-1206
51982,-1206
51962,-1206
51942,-1206
51922,-1205
52302,-1207
52282,-1207
52262,-1207
52242,-1207
52222,-1207
52202,-1207
52182,-1206
52162,-1206
52142,-1206
52122,-1206
52502,-1207
52482,-1207
52462,-1207
52442,-1207
52422,-1207
52402,-1207
52382,-1207
52362,-1207
52342,-1207
52322,-1207
52702,-1206
52682,-1206
52662,-1206
52642,-1206
52622,-1206
52602,-1206
52582,-1206
52562,-1206
52542,-1207
52522,-1207
52902,-1206
52882,-1206
52862,-1206
52842,-1206
52822,-1206
52802,-1206
52782,-1206
52762,-1206
52742,-1206
52722,-1206
53102,-1206
53082,-1206
53062,-1206
53042,-1206
53022,-1206
53002,-1206
52982,-1206
52962,-1206
52942,-1206
52922,-1206
53302,-1206
53282,-1206
53262,-1206
53242,-1206
53222,-1206
53202,-1206
53182,-1206
53162,-1206
53142,-1206
53122,-1206
53502,-1206
53482,-1206
53462,-1206
53442,-1206
53422,-1206
53402,-1206
53382,-1206
53362,-1206
53342,-1206
53322,-1206
53702,-1206
53682,-1206
53662,-1206
53642,-1206
53622,-1206
53602,-1206
53582,-1206
53562,-1206
53542,-1206
53522,-1206
53902,-1206
53882,-1206
53862,-1206
53842,-1206
53822,-1206
53802,-1206
53782,-1206
53762,-1206
53742,-1206
53722,-1206
54102,-1205
54082,-1205
54062,-1205
54042,-1205
54022,-1205
54002,-1205
53982,-1206
53962,-1206
53942,-1206
53922,-1206
54302,-1205
54282,-1205
54262,-1205
54242,-1205
54222,-1205
54202,-1205
54182,-1205
54162,-1205
54142,-1205
54122,-1205
54502,-1206
54482,-1206
54462,-1206
54442,-1205
54422,-1205
54402,-1205
54382,-1205
54362,-1205
54342,-1205
54322,-1205
54702,-1207
54682,-1207
54662,-1206
54642,-1206
54622,-1206
54602,-1206
54582,-1206
54562,-1206
54542,-1206
54522,-1206
54902,-1212
54882,-1211
54862,-1209
54842,-1209
54822,-1210
54802,-1210
54782,-1208
54762,-1208
54742,-1208
54722,-1207
55102,-1222
55082,-1222
55062,-1221
55042,-1219
55022,-1218
55002,-1217
54982,-1218
54962,-1217
54942,-1215
54922,-1214
55302,-1230
55282,-1230
55262,-1229
55242,-1227
55222,-1227
55202,-1225
55182,-1225
55162,-1226
55142,-1226
55122,-1225
55502,-1234
55482,-1234
55462,-1234
55442,-1234
55422,-1234
55402,-1234
55382,-1233
55362,-1232
55342,-1232
55322,-1231
55702,-1233
55682,-1233
55662,-1233
55642,-1233
55622,-1233
55602,-1233
55582,-1233
55562,-1233
55542,-1233
55522,-1233
55902,-1233
55882,-1233
55862,-1233
55842,-1233
55822,-1233
55802,-1233
55782,-1233
55762,-1233
55742,-1233
55722,-1233
56102,-1233
56082,-1233
56062,-1233
56042,-1233
56022,-1233
56002,-1233
55982,-1233
55962,-1233
55942,-1233
55922,-1233
56302,-1233
56282,-1233
56262,-1233
56242,-1233
56222,-1233
56202,-1233
56182,-1233
56162,-1233
56142,-1233
56122,-1233
56502,-1233
56482,-1233
56462,-1233
56442,-1233
56422,-1233
56402,-1233
56382,-1233
56362,-1233
56342,-1233
56322,-1233
56702,-1233
56682,-1233
56662,-1233
56642,-1233
56622,-1233
56602,-1233
56582,-1233
56562,-1233
56542,-1233
56522,-1233
56902,-1233
56882,-1233
56862,-1233
56842,-1233
56822,-1233
56802,-1233
56782,-1233
56762,-1233
56742,-1233
56722,-1233
57102,-1238
57082,-1237
57062,-1236
57042,-1235
57022,-1234
57002,-1234
56982,-1233
56962,-1233
56942,-1233
56922,-1233
57302,-1250
57282,-1248
57262,-1247
57242,-1245
57222,-1243
57202,-1242
57182,-1241
57162,-1242
57142,-1241
57122,-1239
57502,-1257
57482,-1258
57462,-1258
57442,-1257
57422,-1255
57402,-1254
57382,-1253
57362,-1251
57342,-1249
57322,-1249
57702,-1262
57682,-1261
57662,-1261
57642,-1261
57622,-1260
57602,-1260
57582,-1260
57562,-1259
57542,-1259
57522,-1257
57902,-1262
57882,-1262
57862,-1262
57842,-1262
57822,-1262
57802,-1262
57782,-1262
57762,-1262
57742,-1262
57722,-1262
58102,-1262
58082,-1262
58062,-1262
58042,-1262
58022,-1262
58002,-1262
57982,-1262
57962,-1262
57942,-1262
57922,-1262
58302,-1284
58282,-1281
58262,-1274
58242,-1272
58222,-1267
58202,-1265
58182,-1265
58162,-1263
58142,-1262
58122,-1262
58502,-1346
58482,-1339
58462,-1334
58442,-1329
58422,-1321
58402,-1315
58382,-1309
58362,-1303
58342,-1297
58322,-1289
58702,-1386
58682,-1382
58662,-1377
58642,-1376
58622,-1371
58602,-1369
58582,-1363
58562,-1360
58542,-1354
58522,-1351
58902,-1410
58882,-1407
58862,-1404
58842,-1401
58822,-1402
58802,-1399
58782,-1395
58762,-1393
58742,-1391
58722,-1388
59102,-1425
59082,-1424
59062,-1423
59042,-1421
59022,-1422
59002,-1421
58982,-1419
58962,-1417
58942,-1415
58922,-1412
59302,-1432
59282,-1432
59262,-1432
59242,-1430
59222,-1430
59202,-1430
59182,-1429
59162,-1428
59142,-1427
59122,-1426
59502,-1432
59482,-1432
59462,-1432
59442,-1432
59422,-1432
59402,-1432
59382,-1432
59362,-1432
59342,-1432
59322,-1432
59702,-1432
59682,-1432
59662,-1432
59642,-1432
59622,-1432
59602,-1432
59582,-1432
59562,-1432
59542,-1432
59522,-1432
59902,-1442
59882,-1439
59862,-1435
59842,-1434
59822,-1432
59802,-1432
59782,-1432
59762,-1432
59742,-1432
59722,-1432
60102,-1489
60082,-1486
60062,-1480
60042,-1473
60022,-1470
60002,-1463
59982,-1457
59962,-1451
59942,-1449
59922,-1443
60302,-1530
60282,-1530
60262,-1527
60242,-1523
60222,-1518
60202,-1514
60182,-1509
60162,-1507
60142,-1501
60122,-1495
60502,-1545
60482,-1544
60462,-1543
60442,-1542
60422,-1541
60402,-1539
60382,-1537
60362,-1538
60342,-1536
60322,-1533
60702,-1546
60682,-1546
60662,-1546
60642,-1546
60622,-1546
60602,-1546
60582,-1546
60562,-1546
60542,-1546
60522,-1546
60902,-1546
60882,-1546
60862,-1546
60842,-1546
60822,-1546
60802,-1546
60782,-1546
60762,-1546
60742,-1546
60722,-1546
61102,-1546
61082,-1546
61062,-1546
61042,-1546
61022,-1546
61002,-1546
60982,-1546
60962,-1546
60942,-1546
60922,-1546
61302,-1546
61282,-1546
61262,-1546
61242,-1546
61222,-1546
61202,-1546
61182,-1546
61162,-1546
61142,-1546
61122,-1546
61502,-1569
61482,-1564
61462,-1559
61442,-1556
61422,-1553
61402,-1553
61382,-1550
61362,-1548
61342,-1546
61322,-1545
61702,-1601
61682,-1597
61662,-1597
61642,-1592
61622,-1589
61602,-1587
61582,-1582
61562,-1580
61542,-1575
61522,-1574
61902,-1617
61882,-1617
61862,-1616
61842,-1616
61822,-1615
61802,-1614
61782,-1612
61762,-1610
61742,-1608
61722,-1604
62102,-1616
62082,-1616
62062,-1616
62042,-1616
62022,-1617
62002,-1617
61982,-1617
61962,-1617
61942,-1617
61922,-1617
62302,-1616
62282,-1616
62262,-1616
62242,-1616
62222,-1616
62202,-1616
62182,-1616
62162,-1616
62142,-1616
62122,-1616
62502,-1616
62482,-1616
62462,-1616
62442,-1616
62422,-1616
62402,-1616
62382,-1616
62362,-1616
62342,-1616
62322,-1616
62702,-1616
62682,-1616
62662,-1616
62642,-1616
62622,-1616
62602,-1616
62582,-1616
62562,-1616
62542,-1616
62522,-1616
62902,-1616
62882,-1616
62862,-1616
62842,-1616
62822,-1616
62802,-1616
62782,-1616
62762,-1616
62742,-1616
62722,-1616
63102,-1616
63082,-1616
63062,-1616
63042,-1616
63022,-1616
63002,-1616
62982,-1616
62962,-1616
62942,-1616
62922,-1616
63302,-1616
63282,-1616
63262,-1616
63242,-1616
63222,-1616
63202,-1616
63182,-1616
63162,-1616
63142,-1616
63122,-1616
63502,-1616
63482,-1616
63462,-1616
63442,-1616
63422,-1616
63402,-1616
63382,-1616
63362,-1616
63342,-1616
63322,-1616
63702,-1616
63682,-1616
63662,-1616
63642,-1616
63622,-1616
63602,-1616
63582,-1616
63562,-1616
63542,-1616
63522,-1616
63902,-1616
63882,-1616
63862,-1616
63842,-1616
63822,-1616
63802,-1616
63782,-1616
63762,-1616
63742,-1616
63722,-1616
64102,-1616
64082,-1616
64062,-1616
64042,-1616
64022,-1616
64002,-1616
63982,-1616
63962,-1616
63942,-1616
63922,-1616
64302,-1616
64282,-1616
64262,-1616
64242,-1616
64222,-1616
64202,-1616
64182,-1616
64162,-1616
64142,-1616
64122,-1616
64502,-1616
64482,-1616
64462,-1616
64442,-1616
64422,-1616
64402,-1616
64382,-1616
64362,-1616
64342,-1616
64322,-1616
64702,-1617
64682,-1617
64662,-1617
64642,-1617
64622,-1617
64602,-1618
64582,-1618
64562,-1617
64542,-1616
64522,-1616
64902,-1617
64882,-1617
64862,-1617
64842,-1617
64822,-1617
64802,-1617
64782,-1617
64762,-1617
64742,-1617
64722,-1617
65102,-1617
65082,-1617
65062,-1617
65042,-1617
65022,-1617
65002,-1617
64982,-1617
64962,-1617
64942,-1617
64922,-1617
65302,-1663
65282,-1655
65262,-1648
65242,-1641
65222,-1633
65202,-1628
65182,-1625
65162,-1621
65142,-1619
65122,-1617
65502,-1739
65482,-1734
65462,-1728
65442,-1721
65422,-1714
65402,-1706
65382,-1698
65362,-1689
65342,-1681
65322,-1672
65702,-1789
65682,-1786
65662,-1781
65642,-1778
65622,-1771
65602,-1768
65582,-1761
65562,-1757
65542,-1753
65522,-1745
65902,-1822
65882,-1818
65862,-1818
65842,-1813
65822,-1809
65802,-1808
65782,-1803
65762,-1802
65742,-1796
65722,-1794
66102,-1842
66082,-1841
66062,-1840
66042,-1838
66022,-1835
66002,-1833
65982,-1832
65962,-1829
65942,-1825
65922,-1826
66302,-1859
66282,-1857
66262,-1858
66242,-1856
66222,-1854
66202,-1851
66182,-1849
66162,-1850
66142,-1847
66122,-1845
66502,-1874
66482,-1874
66462,-1871
66442,-1869
66422,-1867
66402,-1865
66382,-1866
66362,-1865
66342,-1863
66322,-1861
66702,-1885
66682,-1883
66662,-1882
66642,-1881
66622,-1882
66602,-1881
66582,-1879
66562,-1878
66542,-1875
66522,-1874
66902,-1892
66882,-1891
66862,-1890
66842,-1889
66822,-1889
66802,-1890
66782,-1890
66762,-1889
66742,-1887
